host_response_rate,host_acceptance_rate,host_listings_count,accommodates,bedrooms,beds,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,calculated_host_listings_count,reviews_per_month
0.4106811043956677,0.3472084732157768,-0.5806153516638156,0.47491252187155597,0.2240740221028722,0.1961548542086068,-0.042623812665591426,0.8896718419253176,-0.22834731057372165,-0.3927555198406602,-0.18367559721516866,-0.15314960806891031,-0.5566386327193764,-0.5836026491941851,-0.8937225154661282,-0.5924163919109464,-0.5624113322236521
0.4106811043956677,0.3472084732157768,0.6275047547719561,0.9201290981081323,1.2398220824060104,0.8577226592966567,-0.22992634378727644,1.093694600441896,1.2598677578559594,1.254837486593078,1.2288391929311517,-0.06811530846188266,-0.2260420841314849,-0.5836026491941851,-1.691900387332377,1.128807765025234,-0.4339662295287568
0.4106811043956677,0.22276768214154166,1.637029775218286,-0.4155206306015967,0.2240740221028722,0.1961548542086068,-0.2923605208278381,-0.23245332991586368,0.1574862256858253,0.6417796237340126,0.5703018921196915,-0.30904582401512765,-0.15992277441390662,-0.5836026491941851,0.3723527295630936,1.9232189143803942,-0.24932639440484475
0.4106811043956677,-2.3904889304173964,-0.5640657611646954,1.3653456743447085,0.2240740221028722,0.8577226592966567,-0.042623812665591426,-1.1505557432404665,-1.3858479193523625,-1.5422390127014078,-1.1857975767108688,-0.6066658726397244,-0.6888772521545331,-0.5836026491941851,0.6200631035905497,-0.6337919726065276,-0.747051167347564
0.22511704213343156,0.28498807767865925,0.5888890436073424,-1.3059537830747494,-0.791674038200266,-1.1269807559674931,-0.16749216674671477,1.3997287382167636,0.48820068533686556,0.7184118565913958,-1.290781784086609,-0.6066658726397244,-0.6888772521545331,-0.5836026491941851,-2.132274385603411,1.161908229581699,-0.6748007970816854
0.4106811043956677,-4.008219214382453,-0.6192310628284293,0.47491252187155597,1.2398220824060104,0.1961548542086068,-0.042623812665591426,1.9097856345082096,1.92129667715804,1.5230503015939192,1.3242793814545517,-0.6066658726397244,-0.6888772521545331,-0.5836026491941851,0.6200631035905497,-0.675167553302109,-0.7952180808581497
0.31789907326454964,0.16054728660442408,-0.22755742101591886,-0.4155206306015967,0.2240740221028722,-0.4654129508794431,-0.2923605208278381,-0.844521605465599,-0.5039426936162552,-0.4310716362693518,0.4271416093345915,-0.4791144232291829,-0.5566386327193764,0.19484559569601778,0.3448293546711546,-0.06280895900750631,-0.8193015376134425
0.22511704213343156,0.3472084732157768,-0.6026814723293091,-0.4155206306015967,0.2240740221028722,-0.4654129508794431,-0.2923605208278381,0.7876604626670284,0.9291532982049192,1.1782052537356948,-0.5081722381947287,-0.0822876917297206,1.2285827296552376,2.5301903303666267,0.5374929789147302,-0.6503422048847601,1.2920148379338985
-4.228420452160235,-3.0749132813256894,-0.5585492309983221,-1.3059537830747494,0.2240740221028722,-0.4654129508794431,-0.042623812665591426,0.17559218711729316,0.37796253211985215,0.33525069230447996,-0.0023392390207086096,-0.37990774035431735,-0.6888772521545331,-0.5836026491941851,-0.5083952669789746,-0.5758661596327139,-0.747051167347564
0.039552979871195416,0.40942886875289436,-0.13377640818757128,-0.4155206306015967,0.2240740221028722,0.1961548542086068,-0.2923605208278381,-0.13044195065757447,0.212605302294332,0.10535399373233043,0.8375344199852116,-0.5924934893718864,-0.7549965618721114,-0.5836026491941851,-2.132274385603411,0.028217318522772452,-0.7952180808581497
0.4106811043956677,-3.8837784233082178,-0.5089004595009616,0.029695945634979633,-0.791674038200266,-0.4654129508794431,-0.2923605208278381,1.8077742552499205,1.8661776005495332,1.8295792330234517,1.5151597585013517,-0.6066658726397244,-0.7549965618721114,-0.5836026491941851,0.6200631035905497,-0.5675910434935977,-0.8353571754503044
-3.207818109717937,0.28498807767865925,1.9625050550343157,0.47491252187155597,0.2240740221028722,0.1961548542086068,0.0822445414155319,-0.7425102262073097,0.48820068533686556,0.4885151580192463,-0.4699961627853687,-0.5499763395683727,-0.42440001328421983,0.19484559569601778,0.6200631035905497,3.2224121482216455,-0.4500218673656186
0.4106811043956677,0.40942886875289436,-0.6247475929948026,1.3653456743447085,1.2398220824060104,1.5192904643847067,1.5182306133484502,-1.1505557432404665,-0.5590617702247619,0.14367011016102202,0.4175975904822515,0.3428838063054176,-0.5566386327193764,-0.5836026491941851,-0.06802126870794051,-0.6668924371629927,-0.1690482052205352
0.4106811043956677,-0.2749954821553989,-0.6137145326620559,-0.4155206306015967,-0.791674038200266,-0.4654129508794431,-0.2923605208278381,0.8896718419253176,0.26772437890283873,-0.08622658841112751,0.22671721343545145,0.2861942732340658,0.1706737741739849,-0.5836026491941851,0.5374929789147302,-0.6586173210238765,0.6016224109488365
0.4106811043956677,0.40942886875289436,-0.43718556733810754,-0.4155206306015967,0.2240740221028722,-0.4654129508794431,-0.16749216674671477,1.7057628759916312,1.0393914514219327,0.5651473908766295,0.6180219863813915,-0.5924934893718864,-0.7549965618721114,-0.5836026491941851,-2.132274385603411,-0.3855384884330401,-0.8273293565318734
-3.300600140849055,0.40942886875289436,-0.31582190367789303,1.3653456743447085,2.255570142709149,2.1808582694727567,-0.042623812665591426,-1.1505557432404665,-1.0000143830928154,-0.16285882126851067,0.4557736658916115,-0.6066658726397244,-0.7549965618721114,-0.5836026491941851,0.6200631035905497,-0.2034859333724826,-0.8754962700424592
0.4106811043956677,0.40942886875289436,-0.6192310628284293,1.3653456743447085,1.2398220824060104,1.5192904643847067,-0.16749216674671477,0.07358080785900394,0.26772437890283873,0.06703787730363883,0.6466540429384116,-0.464942039961345,-0.15992277441390662,0.19484559569601778,-0.12306801849181855,-0.675167553302109,-0.24129857548641387
0.4106811043956677,0.40942886875289436,-0.6357806533275495,2.255778826817861,2.255570142709149,1.5192904643847067,-0.1050579897061531,0.07358080785900394,0.212605302294332,0.14367011016102202,0.21717319458311143,-0.12480484153323443,-0.42440001328421983,-0.5836026491941851,0.3723527295630936,-0.675167553302109,-0.6105782457342378
-1.7233056116200478,0.3472084732157768,1.3501702065668697,0.029695945634979633,-0.791674038200266,0.1961548542086068,-0.2923605208278381,1.3997287382167636,1.0393914514219327,0.29693457587578836,-0.15504354065814865,-0.49328680649702084,-0.15992277441390662,-0.5836026491941851,0.014548855967879007,2.1549221662756493,-0.2814376700785686
0.4106811043956677,0.40942886875289436,-0.3599541450088801,0.47491252187155597,0.2240740221028722,0.1961548542086068,-0.22992634378727644,1.1957059797001852,0.8189151449879057,0.4118829251618631,0.8089023634281916,-0.464942039961345,-0.6227579424369547,-0.5836026491941851,-1.884564011575955,-0.2614117463462964,-0.7149398916738402
0.4106811043956677,0.28498807767865925,-0.6357806533275495,0.47491252187155597,0.2240740221028722,0.8577226592966567,-0.16749216674671477,-0.9465329847238881,-1.2204906895268424,-1.0824456155571087,-0.8422128980266288,0.2011599736270382,1.294702039372816,0.9732938405862207,0.6200631035905497,-0.675167553302109,1.2037088298311582
0.4106811043956677,-0.08833429554404618,-0.6081980024956826,0.9201290981081323,1.2398220824060104,0.1961548542086068,1.5182306133484502,1.9097856345082096,1.92129667715804,1.8678953494521433,-0.021427276725388612,-0.5358039563005347,-0.5566386327193764,0.19484559569601778,0.6200631035905497,-0.6586173210238765,-0.7229677105922712
0.039552979871195416,0.3472084732157768,0.412360078283394,0.47491252187155597,0.2240740221028722,0.8577226592966567,-0.16749216674671477,-0.6404988469490205,-0.6141808468332686,-0.4693877526980434,-0.15504354065814865,-0.18149437460458617,-0.2921613938490632,-0.5836026491941851,0.45492285423891315,0.8971045131299789,-0.5945226078973759
0.4106811043956677,0.28498807767865925,-0.5750988214974422,-1.3059537830747494,-0.791674038200266,-1.1269807559674931,-0.2923605208278381,-1.1505557432404665,-0.17322823396521494,-0.23949105412589386,0.007204779831631393,-0.5783211061040485,-0.5566386327193764,0.9732938405862207,-0.28820826784345754,-0.5841412757718302,0.5454276785198198
0.039552979871195416,0.09832689106730652,-0.23859048134866562,-1.3059537830747494,-0.791674038200266,-1.1269807559674931,-0.2923605208278381,-1.1505557432404665,-1.3858479193523625,-1.5805551291300994,-1.958863103750409,-0.09646007499755854,1.6914178976782859,0.19484559569601778,-0.26068489295151853,-0.4434643014068539,2.0386019973479774
0.4106811043956677,0.40942886875289436,-0.6302641231611761,0.029695945634979633,0.2240740221028722,-0.4654129508794431,-0.22992634378727644,-0.23245332991586368,-0.5590617702247619,-0.967497266271034,-0.11686746524878863,1.5191916175359668,0.7657475616321897,0.19484559569601778,0.09711898064369608,-0.675167553302109,0.9628742622782293
0.4106811043956677,0.40942886875289436,-0.6357806533275495,-1.3059537830747494,-0.791674038200266,-0.4654129508794431,-0.042623812665591426,1.9097856345082096,0.6535579151623856,-0.16285882126851067,-0.5463483136040888,0.484607638983797,0.10455446445640662,-0.5836026491941851,0.04207223085981803,-0.675167553302109,-0.0004640079334851048
0.4106811043956677,-5.812610684958862,-0.514416989667335,-0.4155206306015967,-0.791674038200266,-0.4654129508794431,-0.2923605208278381,-0.23245332991586368,-0.00787100413969482,0.4118829251618631,1.0761348912937116,-0.2523562909437759,0.9641054907849246,0.9732938405862207,0.39987610445503263,-0.5675910434935977,1.043152451462539
-1.7233056116200478,0.3472084732157768,1.3501702065668697,-0.4155206306015967,-0.791674038200266,-0.4654129508794431,-0.2923605208278381,1.9097856345082096,0.8189151449879057,1.1015730208783117,1.1429430232600917,-0.06811530846188266,-0.027684154978749997,-0.5836026491941851,-1.416666638412982,2.1549221662756493,0.031647267740238565
0.4106811043956677,0.40942886875289436,-0.6357806533275495,-0.4155206306015967,-0.791674038200266,-1.1269807559674931,-0.1050579897061531,0.27760356637558237,-0.06299008074820153,-0.316123286983277,-0.06914737098708862,0.6971933880013661,1.030224800502503,0.9732938405862207,0.06959560575175705,-0.675167553302109,0.28050965421159824
-1.7233056116200478,0.3472084732157768,1.3501702065668697,-0.4155206306015967,-0.791674038200266,-0.4654129508794431,-0.2923605208278381,-0.6404988469490205,-0.6141808468332686,-0.3544394034119686,0.17899711917375144,-0.6066658726397244,-0.6888772521545331,-0.5836026491941851,0.6200631035905497,2.1549221662756493,-0.4901609619577734
0.4106811043956677,0.40942886875289436,1.1570916507438012,-0.4155206306015967,-0.791674038200266,-0.4654129508794431,-0.2923605208278381,-0.9465329847238881,-0.28346638718222833,0.33525069230447996,1.1429430232600917,-0.09646007499755854,0.1706737741739849,-0.5836026491941851,-0.5083952669789746,1.9314940305195103,-0.37777149709974006
0.4106811043956677,0.3472084732157768,-0.11722681768845113,0.47491252187155597,0.2240740221028722,0.1961548542086068,-0.16749216674671477,-0.7425102262073097,-0.7795380766587887,-0.6226522184128097,0.7993583445758515,0.5129524055194729,1.030224800502503,-0.5836026491941851,0.23473585510339606,0.09441824763570246,1.1555419163205725
0.4106811043956677,0.40942886875289436,-0.6357806533275495,0.47491252187155597,0.2240740221028722,-0.4654129508794431,1.4557964363078886,-0.3344647091741529,0.7086769917708924,1.0249407880209285,1.2002071363741316,-0.5924934893718864,-0.6888772521545331,-0.5836026491941851,0.6200631035905497,-0.675167553302109,-0.8032458997765808
-0.2387931135221588,0.16054728660442408,-0.5750988214974422,0.47491252187155597,0.2240740221028722,0.1961548542086068,-0.2923605208278381,-0.13044195065757447,-0.11810915735670824,0.06703787730363883,0.3412454396635315,1.22157156891137,1.6252985879607076,0.19484559569601778,0.2622592299953351,-0.5924163919109464,0.44106603258021726
0.31789907326454964,-1.2083014152121625,2.9113482436505382,0.47491252187155597,0.2240740221028722,0.1961548542086068,10.8833571694327,-1.1505557432404665,-1.3858479193523625,-1.5805551291300994,-1.958863103750409,-0.5499763395683727,-0.42440001328421983,-0.5836026491941851,0.06959560575175705,0.07786801535746996,-0.5624113322236521
0.4106811043956677,0.40942886875289436,-0.486834338835468,0.47491252187155597,0.2240740221028722,0.1961548542086068,-0.2923605208278381,-0.9465329847238881,-0.8346571532672954,-0.5460199855554265,-0.3172918611479287,-0.6066658726397244,-0.7549965618721114,-0.5836026491941851,0.6200631035905497,-0.45173941754597013,-0.8835240889608902
0.4106811043956677,0.40942886875289436,-0.6026814723293091,-0.4155206306015967,0.2240740221028722,0.1961548542086068,1.5182306133484502,1.8077742552499205,1.8661776005495332,1.5230503015939192,-0.5940684078657887,-0.4791144232291829,-0.5566386327193764,-0.5836026491941851,-0.20563814316763807,-0.6255168564674114,-0.6908564349185473
0.4106811043956677,0.3472084732157768,-0.6137145326620559,-0.4155206306015967,-0.791674038200266,-0.4654129508794431,-0.1050579897061531,-0.13044195065757447,-0.28346638718222833,-0.316123286983277,0.9138865708039317,0.22950474016271408,1.493059968525551,2.5301903303666267,0.5650163538066717,-0.6503422048847601,1.38834866495507
0.4106811043956677,0.40942886875289436,-0.6357806533275495,0.47491252187155597,0.2240740221028722,0.8577226592966567,-0.2923605208278381,0.58363770415045,0.7637960683793991,1.06325690444962,1.1333990044077515,0.45626287244812114,1.1624634199376593,1.7517420854764238,0.48244622913085217,-0.675167553302109,-0.21721511873112098
0.4106811043956677,0.40942886875289436,-0.5585492309983221,-1.3059537830747494,-0.791674038200266,-1.1269807559674931,-0.2923605208278381,0.9916832211836067,0.9291532982049192,1.06325690444962,1.2097511552264717,-0.5783211061040485,-0.6888772521545331,-0.5836026491941851,0.6200631035905497,-0.5593159273544814,-0.7791624430212878
0.22511704213343156,0.40942886875289436,-0.486834338835468,-0.4155206306015967,-0.791674038200266,-0.4654129508794431,-0.22992634378727644,-1.1505557432404665,-0.9448953064843089,-0.4693877526980434,-1.682086557032549,-0.3232182072829656,-0.4905193230017981,-0.5836026491941851,-0.8111523907903088,-0.45173941754597013,-0.5142444187130664
0.4106811043956677,0.40942886875289436,-0.05654498585834387,0.029695945634979633,0.2240740221028722,0.1961548542086068,-0.2923605208278381,-0.6404988469490205,-0.22834731057372165,-0.009594355553744337,-0.0023392390207086096,-0.18149437460458617,-0.2260420841314849,0.9732938405862207,0.3448293546711546,0.19371964130509747,-0.5383278754683593
0.4106811043956677,0.28498807767865925,0.4509757894480077,0.47491252187155597,1.2398220824060104,1.5192904643847067,-0.2923605208278381,-0.844521605465599,-0.28346638718222833,-0.6226522184128097,-0.08823540869176863,-0.5924934893718864,-0.7549965618721114,-0.5836026491941851,-0.7561056410064307,0.8722791647126301,-0.8674684511240283
0.4106811043956677,0.03610649553018896,0.9364304440888658,0.47491252187155597,0.2240740221028722,0.8577226592966567,-0.22992634378727644,-1.1505557432404665,-1.3858479193523625,-1.5805551291300994,-1.958863103750409,-0.6066658726397244,-0.6888772521545331,-0.5836026491941851,0.6200631035905497,-0.5427656950762489,-0.8112737186950115
0.22511704213343156,0.3472084732157768,1.0302114569172134,-1.3059537830747494,-0.791674038200266,-1.1269807559674931,-0.16749216674671477,-0.7425102262073097,-1.1653716129183356,-1.1973939648431835,-0.6227004644228088,-0.5499763395683727,-0.6888772521545331,-0.5836026491941851,0.06959560575175705,1.4432621783116515,-0.7390233484291331
0.4106811043956677,-0.026113900006928613,2.9720300754806455,-0.4155206306015967,0.2240740221028722,-0.4654129508794431,-0.1050579897061531,-0.7425102262073097,-0.8897762298758021,-0.5843361019841181,-0.2982038234432487,-0.18149437460458617,-0.15992277441390662,0.19484559569601778,-1.7744705120081965,-0.19521081723336633,-0.385799316018171
